"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTP4A2",616.039811318053,0.272304879155693,0.438015640650966,0.621678437671773,0.534153332699793,0.999972696140104
"KHDRBS1",623.201856393233,-0.0452829917064609,0.447966902754594,-0.10108557446546,0.919482529294174,0.999972696140104
"TMEM39B",46.3240187612416,-0.0429332631597885,0.841962184887773,-0.0509919138060947,0.959331964015164,0.999972696140104
"KPNA6",50.031006143517,0.197160429878834,0.848848972518477,0.232267972586304,0.816329886434429,0.999972696140104
"TXLNA",85.5162722707295,0.0210867349817616,0.690802898655051,0.0305249659820712,0.975648382681399,0.999972696140104
"CCDC28B",18.2716235753696,-0.977315262339061,1.21252554484843,-0.806016224970525,0.42023349387004,0.999972696140104
"IQCC",1.71232864502333,1.90619130575348,3.9571533438722,0.481707717671667,0.630013592805677,0.999972696140104
"DCDC2B",0.81674387087624,0.905184093497455,4.80804126910653,0.188264626452689,0.850669213495566,0.999972696140104
"TMEM234",46.5483596919732,-0.208449523304877,0.832355355594463,-0.250433329831829,0.802252257135555,0.999972696140104
"EIF3I",447.43847344905,0.411842649752264,0.457801625523245,0.899609408947703,0.368328148262928,0.999972696140104
"FAM167B",5.67165666803717,1.27078602087051,2.36398901861485,0.537560035543274,0.590880827120515,0.999972696140104
"LCK",209.881145922202,0.683368269206837,0.636131204074247,1.07425679612956,0.282707602965799,0.999972696140104
"HDAC1",347.476285210422,-0.104662755087042,0.48787202578869,-0.214529117380414,0.830134463087077,0.999972696140104
"MARCKSL1",423.866034557629,0.803093112405027,0.505268861330129,1.58943717665655,0.111961726931012,0.999972696140104
"TSSK3",2.90502429620421,-0.331531276616164,3.03383557848336,-0.109277931529137,0.91298204984567,0.999972696140104
"FAM229A",4.23526582226294,1.66792753585746,2.59422066557414,0.642939730606274,0.520263207917963,0.999972696140104
"BSDC1",116.827319894418,0.262256419733622,0.614223118669662,0.426972563816289,0.669399311309309,0.999972696140104
"ZBTB8A",3.83975795707134,-2.20542223406555,2.56892853006371,-0.858498867623558,0.390617055497984,0.999972696140104
"ZBTB8OS",183.147898926253,-0.123872238871924,0.54184434230674,-0.228612221629139,0.819170324626425,0.999972696140104
"RBBP4",440.323522193698,-0.072211242842154,0.457902109794078,-0.157700174988554,0.87469306259831,0.999972696140104
"SYNC",164.729011150794,0.105913281655792,0.56096731427494,0.188804728832886,0.850245865431222,0.999972696140104
"YARS",162.840669824643,0.267547600805501,0.596811566231503,0.448294932510942,0.653940357370419,0.999972696140104
"S100PBP",117.898896624475,0.271444594632943,0.643115292425205,0.422077655173334,0.672968337051186,0.999972696140104
"TMEM54",3.89948628264933,-1.05822384850889,2.44216107661523,-0.433314517474647,0.664786292796332,0.999972696140104
"RNF19B",25.1356203016319,-0.815969386382065,1.06000901277225,-0.769775894874759,0.441432840964124,0.999972696140104
"AK2",199.594497211255,0.0777951852338113,0.535976121135112,0.14514673726332,0.884595017976574,0.999972696140104
"TRIM62",15.4977134879202,0.594132940677214,1.48654216110655,0.399674463477681,0.689396303148119,0.999972696140104
"ZNF362",26.1557389626789,0.370871547015654,1.07209296927277,0.345932263008148,0.729393621450664,0.999972696140104
"PHC2",78.799674411866,-0.295695298450333,0.705086725159524,-0.419374366158196,0.674942555097734,0.999972696140104
"ZSCAN20",0.869442759206251,0.972951227944802,4.80745480563587,0.202383853261438,0.83961665045362,0.999972696140104
"SMIM12",82.8624283139592,-0.189344243270659,0.68328380079074,-0.277109223212284,0.781696239949171,0.999972696140104
"DLGAP3",1.37008219834136,1.42744869805776,4.34124451846288,0.328810941652091,0.74229859229839,0.999972696140104
"TMEM35B",84.7571741687932,-0.575694868111323,0.705579505756174,-0.815917785897631,0.414547158910156,0.999972696140104
"ZMYM6",57.2324689001807,-0.5817336678456,0.764619059655664,-0.760815023506706,0.446767559708316,0.999972696140104
"ZMYM1",7.29746305212285,0.967132009456177,2.00476056919649,0.482417713275258,0.629509240431798,0.999972696140104
"SFPQ",837.099274027993,-0.0837905886677927,0.42479287846625,-0.197250455257926,0.843631548542154,0.999972696140104
"ZMYM4",76.4694757727227,0.192105563354726,0.715763515055464,0.268392505784316,0.788397207491383,0.999972696140104
"ZMYM4-AS1",1.07359921717907,-1.39270264074137,4.41616783562888,-0.315364517966298,0.75248490386978,0.999972696140104
"KIAA0319L",81.5665607860169,0.844517707232848,0.713162739839752,1.18418652581683,0.236339234684284,0.999972696140104
"NCDN",28.2102496726929,0.559305094451774,1.059861397581,0.527715317991877,0.597696939858123,0.999972696140104
"AC004865.2",33.1634766599719,0.432839196362746,0.977374117252621,0.44285927847102,0.657867523322974,0.999972696140104
"TFAP2E",1.44237290450391,-0.421494128852246,3.85255503194624,-0.109406387542066,0.912880167637241,0.999972696140104
"PSMB2",285.064250010178,-0.31689431046599,0.487574949708727,-0.649939687539937,0.515731180890451,0.999972696140104
"C1orf216",11.3163717289834,-0.616591957526027,1.50047316391131,-0.410931679656799,0.681122632134429,0.999972696140104
"CLSPN",5.59886269718762,-1.48197269739958,2.03880183188602,-0.726884130778251,0.467296939313989,0.999972696140104
"AGO4",47.5738682488239,0.279436384494711,0.861644706399345,0.324305810062276,0.74570652140194,0.999972696140104
"AGO1",34.0197009859766,-0.157341162679503,0.962376040245857,-0.163492393928788,0.870130761345033,0.999972696140104
"AGO3",81.3451166644734,0.117748858217495,0.686172339268008,0.171602455358529,0.863750076993984,0.999972696140104
"ADPRHL2",82.9721890726996,-0.262065520047485,0.692223779207223,-0.378584971969062,0.704996083539742,0.999972696140104
"COL8A2",3.25372692555682,0.362538436683667,2.77825856646425,0.130491251267894,0.8961777754377,0.999972696140104
"MAP7D1",130.487629473303,-0.339821151161666,0.592758857465268,-0.573287344224253,0.566450153025309,0.999972696140104
"THRAP3",546.329020228602,0.295167738446973,0.453543202960566,0.650804017170194,0.515173006707904,0.999972696140104
"SH3D21",164.221004132812,0.86625932312722,0.662816575370893,1.30693672324427,0.191234202684475,0.999972696140104
"EVA1B",119.472650531982,-0.154339672725992,0.815476430461218,-0.1892631926084,0.849886541965399,0.999972696140104
"AL591845.1",18.3231519299976,-1.18360777506651,1.43194949459727,-0.826570894806174,0.40848031973511,0.999972696140104
"STK40",78.9940401752576,-0.412953008505889,0.688852762311968,-0.599479353352539,0.548853274231707,0.999972696140104
"LSM10",396.090914741636,-0.206301235772849,0.478368746849296,-0.431259853683213,0.666279437788275,0.999972696140104
"OSCP1",0.342513141398761,-0.441917336184082,4.84779894060951,-0.0911583466224611,0.927366771678157,0.999972696140104
"MRPS15",277.856007194386,0.00230858891612633,0.499034349502865,0.00462611224743574,0.996308909626686,0.999972696140104
"CSF3R",3.19477928378034,0.226955850126674,2.95891027742821,0.0767025116841111,0.938860206394713,0.999972696140104
"GRIK3",15.1345126090757,-2.00866258168379,1.66278903063538,-1.20800807840081,0.227044155011133,0.999972696140104
"AL353604.1",19.132011146181,-0.668530551872657,1.40447517795941,-0.476000261424326,0.634074191657606,0.999972696140104
"LINC01137",4.25515396755858,0.0450802828410387,2.57009086651434,0.0175403459186556,0.986005546401686,0.999972696140104
"ZC3H12A",71.2455850877325,-1.03020188033593,0.711738497788111,-1.44744436831437,0.147772506872747,0.999972696140104
"MEAF6",247.413208524,-0.00207130481746476,0.543353658385855,-0.00381207485308557,0.996958411696784,0.999972696140104
"SNIP1",77.9144471909505,0.14978641317091,0.696080429522883,0.215185496988586,0.829622697802392,0.999972696140104
"GNL2",113.237838929796,-0.128340423394971,0.615221580362349,-0.208608455053514,0.834753909614564,0.999972696140104
"RSPO1",1.05368143913712,-1.23968816240206,4.73808739663937,-0.261643160757512,0.793596565321389,0.999972696140104
"C1orf109",18.0865735948903,0.773617581139376,1.30299221476622,0.593723870620499,0.55269681468856,0.999972696140104
"CDCA8",5.86836883031366,0.0143877187818983,2.1783087276527,0.00660499524206665,0.994730014590237,0.999972696140104
"EPHA10",6.88335148212439,-1.33535767856218,2.01039432344959,-0.664226745462985,0.506545197985797,0.999972696140104
"MANEAL",4.58444769175524,3.2549594685558,2.70854322150097,1.20173805709182,0.229465031320188,0.999972696140104
"YRDC",83.2686608374639,0.186305955344059,0.683468525011469,0.272588932081301,0.785169220778505,0.999972696140104
"C1orf122",179.447017580924,0.369321273986541,0.557307895444682,0.662688034756543,0.507530374550911,0.999972696140104
"INPP5B",69.5540589904202,0.459835753510094,0.748494652151747,0.614347413422626,0.538985777528101,0.999972696140104
"SF3A3",165.975532522392,-0.0442824525934612,0.557851139480744,-0.079380410757393,0.93673004941851,0.999972696140104
"FHL3",14.0888083630682,0.374678178122928,1.42439051976287,0.263044560409813,0.792516233852797,0.999972696140104
"UTP11",33.9153751043825,-0.292260431792383,0.956047697216154,-0.305696496778764,0.759835740872413,0.999972696140104
"POU3F1",4.08985518504143,-0.628127076613807,2.49049167551746,-0.252210068713961,0.800878695883504,0.999972696140104
"LINC01685",2.68064861652761,1.00424268852912,3.01945431752741,0.332590787249094,0.739443198553553,0.999972696140104
"RRAGC",97.7544004215471,-0.00147622398215575,0.655423965746459,-0.00225231919994638,0.998202910803785,0.999972696140104
"AL139260.1",8.5098338111762,1.156034382501,1.93130941498303,0.598575439819494,0.549456038037291,0.999972696140104
"MYCBP",126.93651682735,0.0413376832117139,0.601877759402477,0.0686811940895648,0.94524338779319,0.999972696140104
"AKIRIN1",149.975486100872,-0.293654076048842,0.56713290915776,-0.517787050102494,0.604606854557201,0.999972696140104
"NDUFS5",652.803562625936,0.124464672220782,0.442946485310064,0.280992572124501,0.778716096998904,0.999972696140104
"MACF1",208.18891867518,-0.0277725479435266,0.527551998731431,-0.0526441905448361,0.958015406802573,0.999972696140104
"BMP8A",3.1815251176332,0.618005028093252,2.95144086662491,0.209390957170003,0.834143051440287,0.999972696140104
"PABPC4",225.278619046354,0.337862498033104,0.537334398250686,0.628775114961985,0.5294962938998,0.999972696140104
"PPIE",118.564436124003,0.463072940615208,0.626965680566861,0.738593761936901,0.460153713285625,0.999972696140104
"BMP8B",36.8033325821403,1.33432812928545,1.33995897920069,0.995797744555886,0.319348426388305,0.999972696140104
"OXCT2",3.91930955425336,0.81171430076877,2.76556114782385,0.293507992548813,0.769133891208504,0.999972696140104
"AL033527.3",5.88194334847122,0.675163926214882,2.23321165728819,0.302328677181786,0.762401519325404,0.999972696140104
"AL033527.4",12.0019957829059,-0.0221173634779875,1.55463383850756,-0.0142267348941922,0.988649090782558,0.999972696140104
"TRIT1",18.2392619477283,-0.0501566495125303,1.27179396938217,-0.0394377161081336,0.968541410181479,0.999972696140104
"MFSD2A",8.79953464945843,1.33450626090736,1.87591611167261,0.711389092829681,0.476843156063221,0.999972696140104
"CAP1",447.133441460953,-0.350950825683297,0.455508997173087,-0.770458603147943,0.441027902144305,0.999972696140104
"PPT1",146.761169148553,-0.285188640317163,0.566843001052771,-0.503117511881589,0.614881655276767,0.999972696140104
"RLF",106.089770487223,0.667491100836052,0.644285279314269,1.03601792911749,0.300193778176593,0.999972696140104
"AL050341.2",16.105158791388,0.521289874723027,1.3615275593399,0.382871335322628,0.701815165968456,0.999972696140104
"ZMPSTE24",47.3596329527576,0.42236234868621,0.912151834542278,0.463039521154012,0.643336039093638,0.999972696140104
"COL9A2",113.232202723548,1.2956666085908,0.662538620254278,1.95560918108221,0.05051121052517,0.999972696140104
"ZFP69B",2.33810584238254,0.705188678588433,3.17300413889182,0.222246378422539,0.824122092003615,0.999972696140104
"AL031985.3",2.45711337814543,-1.34723532284505,3.28026411248624,-0.410709405293566,0.681285629554976,0.999972696140104
"ZFP69",5.96724555061143,1.60908267319528,2.20831036136276,0.728648790200986,0.466216525330253,0.999972696140104
"AL603839.3",2.70676099872214,0.257050488028171,2.9758183396674,0.0863797647194087,0.931164532213733,0.999972696140104
"EXO5",5.01881372440278,1.29620200559734,2.34668575128829,0.552354317098378,0.580705622932332,0.999972696140104
"ZNF684",9.40563162274646,-0.393886390109014,1.65842844215934,-0.237505809775041,0.812264412584866,0.999972696140104
"RIMS3",0.78375533136401,-3.223259841506,4.82769573495602,-0.667660105040851,0.504350581517025,0.999972696140104
"NFYC-AS1",5.77607144787023,0.952320939456201,2.19540143954837,0.433779864721282,0.664448304607554,0.999972696140104
"NFYC",155.309170898068,-0.435796947086706,0.577928155063845,-0.754067686905758,0.450808579099985,0.999972696140104
"CITED4",17.3355804654658,-0.242596933103488,1.42346070304398,-0.170427559106276,0.864673900139067,0.999972696140104
"CTPS1",33.8423440715625,-0.556231417280174,0.946012371155147,-0.587974781557008,0.556549219988329,0.999972696140104
"SCMH1",33.2941223529848,0.496958305149651,0.998632066675672,0.497639042178935,0.618738480293415,0.999972696140104
"FOXO6",0.316104431741136,-2.14733707430667,4.80922052608788,-0.446504181427806,0.655233092837101,0.999972696140104
"HIVEP3",66.7788886479969,-0.537964872767806,0.782971259432732,-0.687081251433885,0.492031528160227,0.999972696140104
"FOXJ3",129.923364470227,-0.434733378792132,0.602004424602655,-0.722143162118904,0.470206463808324,0.999972696140104
"ZMYND12",1.39628347877481,1.75778274067521,4.29611844232829,0.409156024041687,0.682425164408907,0.999972696140104
"PPCS",265.890300778404,0.0801194272586611,0.500951504585982,0.159934497701283,0.872932673053633,0.999972696140104
"CCDC30",2.31842512631107,2.47268410353871,3.48807390350912,0.708896706876281,0.478388578841548,0.999972696140104
"PPIH",114.79054281517,0.333742482244633,0.622940091063494,0.535753737851198,0.592128758794438,0.999972696140104
"AC098484.4",3.98478336859082,0.109663508936722,2.56347156803486,0.0427792959766624,0.965877468295327,0.999972696140104
"YBX1",2073.32014268384,0.269161211060165,0.402859661258613,0.668126489058876,0.504052854420934,0.999972696140104
"P3H1",39.7831099386254,0.935425586653109,0.946952796883372,0.987827048752376,0.323237358042626,0.999972696140104
"C1orf50",38.7426530328891,0.661994238471895,0.930290840901277,0.711599221841791,0.476712989047273,0.999972696140104
"SVBP",103.944580371664,-0.0610306250615481,0.636643028916078,-0.0958631796620098,0.923629238228729,0.999972696140104
"ERMAP",10.756601243395,0.725737042147391,1.65195818319498,0.439319257309393,0.660430222478449,0.999972696140104
"AL512353.1",4.70965032367097,-1.31422230358128,2.20735658013684,-0.595382873527305,0.551587570934545,0.999972696140104
"ZNF691",9.62973499950726,0.460159125144227,1.67470809608836,0.274769750154686,0.78349313975783,0.999972696140104
"SLC2A1",86.6003457841015,-0.195704598306957,0.68196160862607,-0.286973043396442,0.774132960757656,0.999972696140104
"SLC2A1-AS1",2.96394230523438,0.0958823661488368,2.8946782735633,0.0331236693986055,0.97357596765356,0.999972696140104
"EBNA1BP2",137.524907014693,-0.338650013365094,0.58796412261925,-0.575970540271203,0.564635094205827,0.999972696140104
"CFAP57",0.895673672386016,0.959547077312495,4.80082917685692,0.199871114335442,0.841581382015655,0.999972696140104
"AL139289.2",0.968201440519048,-1.71568427389664,4.60742732741202,-0.372373594194123,0.709614711375309,0.999972696140104
"CDC20",5.01878458365674,-1.34825547459455,2.34105353091733,-0.575918259360024,0.564670433093412,0.999972696140104
"ELOVL1",111.644873413491,-0.253722706198846,0.616363455501623,-0.411644629372706,0.680599914955992,0.999972696140104
"MED8",91.4110682270491,0.308778230047785,0.707351407536703,0.436527342361672,0.662454165699466,0.999972696140104
"SZT2",67.2167945733326,-0.280420576460784,0.738607477339454,-0.379661166538539,0.704196950047274,0.999972696140104
"HYI",103.466964344462,0.301162400321115,0.656347812491816,0.458845743962726,0.646344942875816,0.999972696140104
"PTPRF",5.33444403220295,0.295729265324421,2.26969412750521,0.130294766039457,0.896333220866924,0.999972696140104
"KDM4A",57.664396898985,0.593711823370972,0.847774743165655,0.700317894767667,0.483728798753479,0.999972696140104
"KDM4A-AS1",1.9627523252031,-1.17691523519822,3.41024929820947,-0.345111202226814,0.730010772081749,0.999972696140104
"ST3GAL3",23.7254006115446,0.00311834106002675,1.13567208771034,0.00274581113137484,0.997809162444358,0.999972696140104
"AL357079.1",0.395182396982462,-0.0681248829533858,4.82520497156266,-0.0141185469539387,0.988735403600715,0.999972696140104
"IPO13",36.8277655224418,-0.474180015191108,0.926402926728249,-0.511850730940323,0.608755482215486,0.999972696140104
"AL357079.2",0.968201440519048,-1.71568427389664,4.60742732741202,-0.372373594194123,0.709614711375309,0.999972696140104
"DPH2",48.7491265967018,-0.188773727613664,0.822480721954286,-0.229517510349812,0.818466712547685,0.999972696140104
"ATP6V0B",669.971583168118,-0.250478142699371,0.454740636279675,-0.550815393910214,0.581760230364716,0.999972696140104
"B4GALT2",66.9822237883061,0.309779979678142,0.981326553876301,0.315674714451058,0.752249420981839,0.999972696140104
"CCDC24",81.6186345342811,-1.84071400107917,0.837047296206802,-2.19905614583623,0.0278739302759432,0.999972696140104
"SLC6A9",5.91547600181476,-0.03390972314398,2.29205015767121,-0.0147944943658795,0.98819613196148,0.999972696140104
"AL139220.2",3.27397578000691,-0.612313017859704,2.89144231323062,-0.21176732977099,0.832288557514664,0.999972696140104
"DMAP1",126.458796518008,-0.341751375764864,0.591846434509191,-0.577432516001001,0.563647313909258,0.999972696140104
"ERI3",112.362324229621,0.0893026905203348,0.619229827125027,0.144215744475603,0.885330108616841,0.999972696140104
"RNF220",192.604360329593,0.115342534942883,0.536552562657415,0.214969684184564,0.829790954511642,0.999972696140104
"TMEM53",23.5405345277425,-0.0888147863535426,1.1151206986884,-0.079645895245247,0.936518892005934,0.999972696140104
"ARMH1",207.183116730055,0.179480206726639,0.634164341106719,0.2830184466276,0.777162696501808,0.999972696140104
"KIF2C",4.66960222216417,0.478859743190369,2.37456702069273,0.201661919422545,0.840181034809829,0.999972696140104
"BEST4",1.89695255065623,2.12137595903487,3.78397469979613,0.560621073695118,0.575055882249819,0.999972696140104
"PLK3",43.3463420657199,0.864537389650323,0.892842890492574,0.968297332998155,0.332895896355883,0.999972696140104
"BTBD19",1.6598668186638,1.851471694571,4.00034786252254,0.462827673542244,0.643487893482227,0.999972696140104
"PTCH2",32.4920356197297,0.181369561039837,1.00543306145593,0.180389493833833,0.856846801740007,0.999972696140104
"EIF2B3",53.2212712137333,-0.329067640511497,0.787543547569473,-0.417840564533949,0.676063690402432,0.999972696140104
"HECTD3",53.7466333637385,0.326063243719309,0.845872890887511,0.385475462367868,0.699885182730354,0.999972696140104
"UROD",98.5172289854938,0.580480389292157,0.653746318835124,0.887929113431161,0.374578883131294,0.999972696140104
"ZSWIM5",4.13600387626315,-1.65192785644305,2.49320819854229,-0.662571163294297,0.507605243884244,0.999972696140104
"LINC01144",0.658587940393587,0.549311318367648,4.80650609439191,0.114284952017135,0.909011910889415,0.999972696140104
"HPDL",1.15264754967409,-1.21035501810292,4.29156757963758,-0.282030981836509,0.77791975410489,0.999972696140104
"MUTYH",46.9742913478976,0.945662506324589,0.877560488133573,1.07760378812845,0.281210610974088,0.999972696140104
"TOE1",39.2292202973787,-0.276081537693028,0.901316623217218,-0.306309159934901,0.759369265581458,0.999972696140104
"TESK2",17.3487651337229,-0.329695548378927,1.28620560510152,-0.256331916974428,0.797694554134985,0.999972696140104
"CCDC163",14.714639217721,1.2830266896275,1.54627914007897,0.829751017375795,0.406679570229327,0.999972696140104
"MMACHC",9.22788387443126,-0.0591312411911608,1.6793854072985,-0.0352100482320379,0.971912249870062,0.999972696140104
"PRDX1",643.260421764813,-0.0276032713666546,0.460383352056784,-0.0599571449387467,0.952189766634639,0.999972696140104
"AKR1A1",376.399098511977,0.33424927010233,0.469147551935113,0.712460863802096,0.476179437831202,0.999972696140104
"NASP",171.705619202923,-0.20249025688089,0.559608711044095,-0.361842574793184,0.717469674734121,0.999972696140104
"CCDC17",2.51600175442929,-0.270106724405182,3.05694964734987,-0.0883582510557026,0.929591942295826,0.999972696140104
"GPBP1L1",95.3628410800269,-0.113170493369215,0.655202238723407,-0.172726048051538,0.862866768134624,0.999972696140104
"TMEM69",63.4155872398561,-0.00327503276366622,0.767713592010991,-0.0042659564683327,0.996596269520596,0.999972696140104
"IPP",22.4872975798,-0.263532525814617,1.12040132628311,-0.235212615009014,0.814043715276898,0.999972696140104
"MAST2",12.7055961377639,-0.459059674238454,1.47019057328071,-0.312245012708842,0.754854325729535,0.999972696140104
"PIK3R3",11.7912651032774,-1.73234186691818,1.51145493117316,-1.14614192668886,0.251736432084103,0.999972696140104
"POMGNT1",42.7938094306041,0.453628458702286,0.878377180657941,0.516439257179358,0.6055476533057,0.999972696140104
"LURAP1",3.34572798053715,-3.74832563538427,3.01122012862116,-1.24478632424014,0.213210304439047,0.999972696140104
"RAD54L",1.59386010689302,-2.46288950019945,3.70199005265672,-0.665287984345598,0.505866314371133,0.999972696140104
"LRRC41",89.7361937940071,0.48943511565872,0.723108514218922,0.676848780002807,0.498501904733143,0.999972696140104
"UQCRH",2382.66476191748,0.710122448625989,0.457645612985102,1.55168634523567,0.120737291500948,0.999972696140104
"NSUN4",59.0685850052472,0.261341943272754,0.773451238693986,0.33789065192273,0.735445592379636,0.999972696140104
"FAAH",37.6469735354603,-0.14433583244205,0.996225648615945,-0.144882670550167,0.884803508957821,0.999972696140104
"MKNK1",47.7600724304085,0.530092720334881,0.842637399746085,0.629087577283676,0.529291722876549,0.999972696140104
"MOB3C",10.9270528597454,-0.268406100045462,1.56206902147558,-0.171827298509459,0.863573303591939,0.999972696140104
"ATPAF1",105.12368468009,0.220627767978367,0.631834789468111,0.349185849934119,0.726949788549397,0.999972696140104
"EFCAB14",183.980569814371,-0.238441943990739,0.539899662763277,-0.441641216759354,0.658748853270182,0.999972696140104
"LINC00853",2.08828042532797,-5.9103372432365,4.1624180934275,-1.41992877951616,0.155628416397113,0.999972696140104
"PDZK1IP1",0.316134064487446,-0.405200149059577,4.83109455297143,-0.0838733633996779,0.933157117847372,0.999972696140104
"TAL1",0.941822363607733,-1.94511788043865,4.63161059159484,-0.419965763954451,0.674510464175303,0.999972696140104
"STIL",4.05758294763937,-0.832865265536877,2.40240366615353,-0.346679984413431,0.728831748860127,0.999972696140104
"CMPK1",236.805838966645,0.30856532555497,0.520327913298192,0.593020896378735,0.553167167695769,0.999972696140104
"FOXD2-AS1",0.605918684809886,0.524848645424655,4.80865661929443,0.109146625965916,0.913086193593602,0.999972696140104
"FOXD2",1.15255865143516,-1.41127509406045,4.23396759152214,-0.333322129552032,0.738891136617617,0.999972696140104
"BEND5",32.9807886232464,1.37655181955733,1.0700322329924,1.28645827397903,0.198283172144283,0.999972696140104
"FAF1",113.863312715492,0.399627811550598,0.620554944213482,0.643984574254104,0.519585436978267,0.999972696140104
"CDKN2C",18.7207008949322,-2.14307308230993,1.19664291910716,-1.79090441107438,0.0733086357205065,0.999972696140104
"RNF11",46.1718091565431,0.718124619447373,0.864870214760762,0.830326454988416,0.406354234615302,0.999972696140104
"EPS15",248.706692559939,-0.105911054014127,0.501860483984504,-0.211036846681471,0.832858519283521,0.999972696140104
"AC104170.1",4.43332169052084,0.380141413000737,2.56510295309447,0.148197331628403,0.882187037618351,0.999972696140104
"OSBPL9",107.337068606697,-0.0274287238169337,0.631696082566174,-0.0434207597196242,0.965366129442588,0.999972696140104
"NRDC",274.128299901472,0.0843142029657709,0.509674843970251,0.165427436655462,0.868607559843399,0.999972696140104
"AL050343.2",0.658647205886207,0.65537422140726,4.81036395491177,0.136242127945032,0.891629872355538,0.999972696140104
"TXNDC12",194.547216521822,-0.14006842544287,0.53451521221368,-0.262047594235495,0.793284748966559,0.999972696140104
"KTI12",7.95006893378675,0.496118519087884,1.84093041286419,0.269493358152525,0.787550052650337,0.999972696140104
"BTF3L4",121.10700646022,0.0640448328619177,0.611807434191644,0.104681357699645,0.916628655077001,0.999972696140104
"ZFYVE9",8.17357453942263,1.63926764405121,1.9528067147164,0.839441830928603,0.401221418372422,0.999972696140104
"CC2D1B",37.7276815974764,0.0530874138398938,0.928949548646998,0.05714779012188,0.954427467587228,0.999972696140104
"ORC1",0.5269592505538,-0.0211823552037831,4.83849655899639,-0.00437787956351812,0.996506968645025,0.999972696140104
"PRPF38A",94.7540464623787,0.0636805253083974,0.665244658584365,0.0957249704851582,0.923739008386609,0.999972696140104
"TUT4",214.44454313792,0.356544910413361,0.536147094458471,0.66501322882946,0.506042031881512,0.999972696140104
"GPX7",140.052773083968,0.380467212447563,0.63385164694701,0.600246468207679,0.548341989105305,0.999972696140104
"SHISAL2A",81.6441485538187,-0.212777618826502,0.716037116548631,-0.297160040881834,0.766344327388481,0.999972696140104
"COA7",8.38511651959943,-0.679390011163033,1.74319494887663,-0.389738400516164,0.696729997936611,0.999972696140104
"ZYG11B",21.1886947870728,0.932055665873244,1.23100256835665,0.75715168256514,0.44895899365955,0.999972696140104
"ZYG11A",1.31732404451872,1.60615273106533,4.40696813120748,0.36445753253615,0.715516380384513,0.999972696140104
"ECHDC2",40.289144389763,0.75751883179484,0.938170632703277,0.807442490085305,0.419411595304137,0.999972696140104
"SCP2",199.961994311009,-0.253668390539888,0.529663723737171,-0.478923473841231,0.631993070827318,0.999972696140104
"CPT2",30.8199221482933,0.178355285878299,0.992385360692889,0.179723817926708,0.857369393902582,0.999972696140104
"CZIB",144.624552324975,-0.195284504012631,0.587727384864435,-0.332270554413038,0.739684972192457,0.999972696140104
"AL606760.3",0.52689998506118,0.353051964023414,4.81358722809687,0.0733448771765582,0.941531681018023,0.999972696140104
"MAGOH",214.869528102486,-0.318146114323291,0.52066876635873,-0.611033606928699,0.541177331914943,0.999972696140104
"AL606760.1",1.60052883498656,-0.153691677425152,3.71826989493926,-0.0413341908381459,0.967029476005142,0.999972696140104
"LRP8",8.34575508745649,0.265215424885647,1.79016477178199,0.148151404309919,0.882223282237738,0.999972696140104
"LINC01771",2.7469868967068,-1.12188470612764,3.10492155132314,-0.361324654289432,0.717856765439081,0.999972696140104
"LINC02812",13.5358905022504,-0.925801015121637,1.38356825632319,-0.669140109922686,0.503406105862738,0.999972696140104
"NDC1",13.6472105801472,0.633873439568332,1.45910137486521,0.434427278657653,0.663978192334205,0.999972696140104
"YIPF1",50.7595838645309,-0.11471341961538,0.836118030978614,-0.137197638808383,0.890874577220901,0.999972696140104
"HSPB11",202.376487066472,-0.473410696342541,0.52707026500581,-0.898192760574954,0.369082792260027,0.999972696140104
"LRRC42",21.2023346709223,-0.212354369790353,1.16602994842625,-0.182117423379186,0.8554905755043,0.999972696140104
"TMEM59",605.312371944603,0.594669771757498,0.471464770754886,1.26132387538807,0.207192182592895,0.999972696140104
"TCEANC2",29.6142793828261,0.277152169944429,1.01193309161217,0.273883888412901,0.784173853525506,0.999972696140104
"CYB5RL",8.3845187484745,0.0514342025134204,1.89662147407986,0.0271188548776575,0.978364936273038,0.999972696140104
"MRPL37",194.307458269767,0.384969975348362,0.553320268996938,0.69574529782948,0.486588352120478,0.999972696140104
"SSBP3",111.244109335805,-0.329265750133471,0.666048840316564,-0.494356765154002,0.621054242187103,0.999972696140104
"TTC4",29.4292656272927,-0.292568496291738,1.01495516242823,-0.288257557695242,0.77314959291721,0.999972696140104
"PARS2",1.42269218843244,1.74818112120825,4.26427530999768,0.409959722138392,0.681835494150682,0.999972696140104
"TTC22",16.0787505737307,-0.811227099224741,1.27883135028906,-0.634350337940474,0.525852212042306,0.999972696140104
"LEXM",2.220027646153,-3.37874248247954,3.62929774580416,-0.930963155719507,0.35187262328695,0.999972696140104
"DHCR24",10.0649251408525,0.225502330135049,1.84789087801553,0.122032276265804,0.902873456527617,0.999972696140104
"USP24",121.171501901929,0.104756406743324,0.610654391984654,0.171547782376315,0.863793062341291,0.999972696140104
"MIR4422HG",0.632208863482271,-1.62239022296027,4.76162195880637,-0.340722181852288,0.733312738129542,0.999972696140104
"PLPP3",4.27424202870385,-0.668918565878658,2.44973739861797,-0.273057253506449,0.784809205206905,0.999972696140104
"OMA1",51.3224252350653,0.238530821890644,0.85011283941025,0.280587247754217,0.779026998086449,0.999972696140104
